SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,U_centroid,U_bandwidth,mean_U1,mean_U2,mean_U3,sigma_U1,sigma_U2,sigma_U3,mean_V1,mean_V2,mean_V3,sigma_V1,sigma_V2,sigma_V3,Upeak1,Upeak2,Upeak3,Unegpeak1,Unegpeak2,Unegpeak3,Vpeak1,Vpeak2,Vpeak3,Vnegpeak1,Vnegpeak2,Vnegpeak3
875,1P06A01R02_SVD.mat,-0.915911879097353,-1.21172785625512,-1.10116282662305,-0.673472222404863,-0.132627961064655,0.0265424959422479,-0.0879501613890705,-0.649274945083252,-1.04966516291033,-1.15136190771726,82173.0807693369,81969.8110070121,82024.6861584187,82195.0945849207,82027.0256797348,81884.9991047293,81918.1117189889,82198.9191708668,82087.3193587198,82000.5195215124,0.00267464271208787,0.00561456808200168,0.00465591492047575,0.000975076344708073,-0.00399174918703001,-0.00576710937334342,-0.00459383999448114,0.000518657123521068,0.00402085990787377,0.00460804692119764,1.82227911344218,1.82678022275905,1.82583567571142,1.82293882076919,1.82620964517195,1.82839521203251,1.827978565474,1.82238073850274,1.82422170653551,1.66017835962994,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353424861935893,-3.21048649253886e-06,0.000223341596639231,0.000953837991793973,0.0353774567380039,0.0353767510050146,-0.0319263588517239,8.83292647014012e-05,5.88661886016328e-05,0.000275099002593919,0.0319437060036092,0.0319437739552045,-0.765818487578287,284.126653882134,0,3,7,1,1,2,2,10,13,0,2,9
876,1P06A01R03_SVD.mat,-0.933965790577106,-0.963302518867395,-0.731230303106812,-0.481462244679722,-0.213513301844131,-0.207536101259926,-0.534036929493257,-0.858676234158311,-0.952776779097919,-0.780326117355514,82112.4842091785,82167.6243636544,82289.28600342,82435.2272942993,82054.7467553307,82027.0847517946,82085.6304670343,82150.2170122506,82180.2967255476,82290.3659440686,0.00314807022060747,0.00343935327023349,0.0014539176975878,-0.00076666028225462,-0.00343371842543481,-0.00354948702378376,-0.000465459144991824,0.00250685811685236,0.00336912277992383,0.00176002491283629,1.82401192810372,1.82339134636804,1.82117374196463,1.81875152792477,1.8259184796885,1.82620324713324,1.82474318233928,1.82343977983202,1.82330629510978,1.65580751383467,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353427923056824,-7.2540505185747e-06,0.000350889596375433,0.000942412974850876,0.0353774561392189,0.0353757145223048,-0.0319263224340118,3.2392337206205e-05,0.000154097398903411,0.000279297695323349,0.0319438118096623,0.0319434561847389,-0.711226414179046,284.571166760884,0,4,6,2,1,2,1,9,12,0,5,11
877,1P07A01R01_SVD.mat,-1.10018650438573,-1.20072738925965,-0.796417442756699,-0.201003016515529,-0.0765983266398316,-0.0958250624697934,-0.248277173968352,-0.956273207606928,-1.0931103874474,-1.17094658163858,82022.4296207693,81877.6691217246,82047.3334343907,82011.3257740527,81903.3888242056,81931.4061222107,82020.6622088913,82047.280562216,81981.2041736081,81915.2620687349,0.00432971337399429,0.00544187909862084,0.00192909748708661,-0.00348463099031099,-0.0046499885877901,-0.00451863250263011,-0.00313266415650967,0.00324406110346365,0.00442333234083741,0.00469143844123785,1.82491402405269,1.82821386648442,1.82540733638045,1.82594967733526,1.82787699120404,1.82723079913352,1.8256105202822,1.82507796636729,1.82610427851216,1.66134912917334,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.035341973386865,2.06817723893468e-05,8.40174509431466e-05,0.000972676589012658,0.0353774508309801,0.0353773569928944,-0.0319258288918151,0.000102575273143236,-0.000157505734155442,0.000330988051918997,0.0319436633910738,0.0319434395438981,-0.764495528965153,283.874578100589,0,1,8,1,1,1,2,9,15,0,1,13
878,1P07A01R02_SVD.mat,-1.10984835193836,-1.1282846748231,-1.03319365476128,-0.506121115425786,-0.148522133254984,-0.0375967202302251,-0.154730826122294,-0.721763190719477,-1.02803161258983,-1.09320545758229,82003.7236536886,81946.5979735384,82051.2283391068,82184.2686166685,81985.7580685877,81902.3792983169,82000.6756329443,82142.960173719,82037.8533898417,81975.2448627181,0.00463314615344857,0.00480569922329754,0.00395519318582384,-0.000766044875207401,-0.00398467617915829,-0.00496941049366354,-0.00392976983340206,0.00115826542209965,0.00390184343519614,0.00408471892166957,1.82589955700254,1.82698584356232,1.8250846854758,1.82274048927432,1.82643781765999,1.82806736022572,1.82615144106121,1.82341652105188,1.82528822662657,1.66043452641469,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353424518103382,-3.88731635657685e-05,0.000164516674826605,0.000955112733836733,0.0353774354999815,0.0353770738750204,-0.031926334405592,-6.06232113703405e-05,5.39521001758564e-05,0.000277924459870828,0.0319437706656771,0.0319437826417905,-0.768008216205266,284.039851510203,0,1,8,1,1,2,1,6,13,0,1,13
879,1P07A01R03_SVD.mat,-0.924362048721199,-0.895753871532532,-0.719675065001529,-0.387448399574163,-0.320898940812172,-0.278141593527702,-0.270887853536812,-0.660219202397799,-0.864201805289768,-0.926803017247861,81993.8672502312,82105.3076571397,82326.5176029047,82411.3029241191,82215.1023758566,82139.0529228142,82006.8924230737,82141.284648868,82096.7470364725,82097.9199782309,0.00313346403868536,0.00300956605153325,0.00138590677517026,-0.0016674122310095,-0.00224794587834919,-0.00270284710156904,-0.00290227163934936,0.00056366675502036,0.0025135872741129,0.00297402026591302,1.82639049492319,1.82499289589336,1.82087797712285,1.81930887786174,1.82309374813905,1.82421263273987,1.8260393477969,1.8229813261637,1.8241656757228,1.65910754712514,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.035342493216752,-7.04554442838075e-05,-0.000415879583276447,0.00095357740176968,0.0353773866387429,0.0353750093042575,-0.0319262439321365,-5.42763281809654e-05,-9.0290470757699e-05,0.00028814035410507,0.0319437820919732,0.0319437005147721,-0.624630499562412,284.484776661554,0,3,7,6,1,1,1,9,14,0,3,14
880,1P08A01R01_SVD.mat,-1.78911278980762,-0.840772665942154,0.458210945365789,0.471096223551619,0.0133893713196654,-1.35836978982192,-1.84411287498727,-1.59039813213969,-0.464485835881883,-0.0971795566548828,81597.887342709,81857.0390069541,81574.2995456597,81659.7314905644,81913.3758439927,81931.8026044573,81705.9229354086,81667.8523667785,82003.6667367981,82057.8935216139,0.0108100199614541,0.00237824831400795,-0.00942367782863615,-0.00970112966208173,-0.00554960173145604,0.00676076280686735,0.0111606655143971,0.00908421170001015,-0.00109938194157825,-0.00448687526054972,1.83311883955598,1.8297341062013,1.83424794109291,1.83209662241598,1.82745175748652,1.82700548437962,1.83072314356019,1.83241237298291,1.82648575387965,1.65775108526356,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353409090797911,-7.74985865872083e-05,2.05048385577659e-05,0.00101065433837409,0.0353773718925192,0.0353774509341027,-0.0319244636172729,5.02965563208961e-05,-0.000223478820417605,0.00044363861600788,0.0319437886128173,0.031943045714523,-0.797277917427677,283.249553297998,0,1,7,1,1,1,3,11,13,0,3,10
881,1P08A01R02_SVD.mat,-1.57332514414594,-1.3466087896109,-0.419405674591173,0.242316811634702,0.317238768025173,-0.0992391452256739,-1.23155522266548,-1.59265668717961,-1.32318141948764,-0.366765214622955,81649.5860714464,81635.0287344171,82020.9330018248,81658.219941504,81666.3544904621,81915.7476337583,81883.3368799087,81650.4327602887,81756.7965149957,82043.1824503642,0.00894067300037996,0.00700603217842325,-0.00136677044371701,-0.00761524458552306,-0.00839376662431983,-0.00441087395000567,0.00586593676891548,0.00909114245818734,0.00676501586586614,-0.0017340740958428,1.8323062066147,1.83340718406962,1.82676326050712,1.83292084717981,1.83215116857172,1.82778630702497,1.82830701227582,1.83215176254999,1.83104982808906,1.65994557306332,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353394007446977,8.49624088445436e-05,-0.000156643386091542,0.00106215121907237,0.0353773547332752,0.035377109657365,-0.0319263860805637,5.36256012164301e-05,-0.00014757084775051,0.000271917360503543,0.03194378319213,0.0319434870339576,-0.87094094416741,283.192416646122,0,1,4,1,1,1,1,7,13,0,1,9
882,1P08A01R03_SVD.mat,-1.15696616628099,-1.16189271798865,-0.472690940865338,0.0603179547943889,0.0312814538769385,-0.551406156078369,-1.42062083794824,-0.902779880998589,-0.195945387270467,0.0965667367114769,81808.4899161653,81816.4221912671,82212.9641057044,81690.8427728027,81775.6890417662,82006.5626125511,81671.1160849182,81997.7120524258,82003.9984030598,81692.6405346854,0.00528857366113542,0.00528588688060527,-0.000833897393477695,-0.00597277706804393,-0.00566991026882886,-0.000162110897301365,0.00760477280772457,0.00302634059637805,-0.00347652823370795,-0.00573368400217758,1.83032302351023,1.83019534633497,1.82280816759676,1.83269691763039,1.83086259922532,1.82658630700876,1.83256266279985,1.82691308808405,1.82673953302571,1.66600966140959,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353392020723523,7.97765402257528e-06,-0.00036316725817328,0.00106874911475417,0.0353774559832508,0.035375590455039,-0.0319262816809668,-1.85374393557865e-05,-0.000155091144359524,0.000283922605577314,0.0319438228657435,0.0319434513704781,-0.525516741510119,283.474611061628,0,1,6,3,1,1,1,8,11,0,1,8
883,1P09A01R01_SVD.mat,-0.789359666753427,-1.04289949991537,-1.11827180131135,-1.13250762345342,-1.08712182653153,-0.46750009713343,-0.184256156919725,-0.202164907025149,-0.262400040728573,-0.454009217626997,82257.9545177699,82010.130829847,81963.2092835968,81928.5678143634,81989.0106968045,82158.0754373736,81964.2814269784,82003.3132236739,82047.490896579,82166.480869235,0.00150339542505847,0.00376369020088945,0.00445421710136377,0.00460238075924227,0.00419301326966356,-0.00136894666590903,-0.00395499341393935,-0.00381347059734748,-0.00325176186030362,-0.00135553973956809,1.82066333777185,1.82558610443809,1.82657255607718,1.8273417586221,1.82611848310621,1.82279153644887,1.82661493886325,1.82575116819702,1.82491603443329,1.65692019508454,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353430848767224,-5.63712204094153e-05,-0.000247850817979314,0.000931362277211126,0.0353774119160497,0.0353765875779144,-0.0319260591024476,1.72607959769399e-05,-0.000115763065792251,0.000307958938203394,0.0319438235818165,0.031943618275069,-0.727455558077602,284.126916823046,0,1,8,1,1,1,1,6,13,0,2,11
884,1P09A01R02_SVD.mat,-0.766050106717962,-1.11586755861367,-1.11009984963104,-1.08735840659704,-0.70320987405541,-0.191754241719144,-0.189717738941446,-0.215967075018989,-0.697839938723693,-1.13513056429426,82403.5711065762,81963.8919132927,81924.3728696218,81948.2520043439,82111.4207427361,82009.4840589885,81997.1776494365,82018.0796868154,82112.9861062322,81928.6833957353,0.00140275312745762,0.00447843701957653,0.00441896179113148,0.00418850241765036,0.000738220660792262,-0.00379169088503514,-0.00380152976893709,-0.00360399778505325,0.000667937839238996,0.00420016821763649,1.81794780979167,1.82676843220854,1.82756392601958,1.82715075901437,1.82400336456668,1.82589775695858,1.82611630372077,1.82580093937288,1.82402499216606,1.66140302462293,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353428762878615,-0.00012487938361609,0.000318958332325825,0.000939254198276043,0.0353772362005716,0.0353760172125767,-0.0319263291586823,3.74984970233488e-05,0.000176484811108469,0.000278527155626285,0.0319438062180009,0.031943340222873,-0.810431412680334,284.105123285386,0,3,6,1,1,2,1,6,12,0,2,9
885,1P09A01R03_SVD.mat,-0.856750674046544,-1.04171537673426,-0.920090037832122,-0.756199821829001,-0.451494391787681,-0.38066751844469,-0.418972117700958,-0.821820331486063,-0.961888535640326,-0.87995004718961,82106.3620128971,81945.3677433074,82165.2255373496,82450.6154874286,82320.433705184,82127.7542953185,81998.6077596575,82048.0078294143,82089.5484600068,82206.6922960706,0.00223446016871072,0.00388209699542063,0.00279699803972747,0.00138496737666998,-0.00161323483531659,-0.00238386908877308,-0.00203160410772886,0.00187733943748166,0.00318092528127956,0.00221437884244682,1.82385123927581,1.82746104056244,1.82370552132085,1.81820812895284,1.82088641963617,1.8243773554207,1.82618355467407,1.82484988545164,1.82482336119667,1.65707612865753,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353429016033041,0.000142975826434745,0.00041715831335824,0.000938299934789696,0.0353771676070588,0.0353749942291513,-0.0319267557194587,3.26626387408258e-05,7.62819035448155e-05,0.000224304172663348,0.031943811534141,0.0319437370762849,-0.875073710489303,284.45882271423,0,3,6,3,1,2,0,9,12,0,4,12
886,1P10A01R01_SVD.mat,-1.41662829404774,-1.53018706759634,-0.654624820451289,0.308193725571366,0.0522963955888223,-1.12176022627703,-1.54745113140855,-1.1450857752249,0.10852944383556,0.151439761669838,81838.1799331316,81747.746378158,81811.9283661626,81600.0191632442,81777.4847067194,81905.436436129,81766.2420885209,81811.1552685289,81733.201721068,81718.8721367187,0.00713122376645804,0.00819658391725324,0.000348564308392442,-0.0083921678958786,-0.00605678297812392,0.00442836675517157,0.00835683852862822,0.00473331547049843,-0.006573214176578,-0.00633607813107831,1.82874452360272,1.83060080435515,1.83004373358827,1.83386310801195,1.83037695232935,1.82783435636791,1.83010304470306,1.82977815022856,1.83129293305896,1.66489774189795,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353393849472916,4.20619535457166e-05,9.44529789638394e-05,0.00106267735041285,0.0353774318478214,0.0353773306375504,-0.0319262922957139,-7.33999750109901e-05,0.000126169921070132,0.000282725264913256,0.0319437438352405,0.0319435788253696,-0.757767155244633,283.148136340199,0,1,4,1,1,2,1,12,13,0,2,11
887,1P10A01R02_SVD.mat,-0.673944761415753,-1.21583029103503,-1.33505380497216,-0.822971915770483,0.0913272747489789,0.00956424929250273,-1.01251973956289,-1.40015453716088,-1.07358937434765,-0.0457027746300928,82426.6598926865,81925.9309560982,81788.6080783638,81985.4350107492,81793.900199615,81836.0401853382,81972.4575857211,81797.1040412249,81984.9290166773,81874.897160967,0.000665307676578457,0.00535935073364616,0.00647492131131205,0.00184247397398587,-0.00647997856055947,-0.00572557220000673,0.00351226498759314,0.00705932886637308,0.00411642070021185,-0.00473616603392673,1.81801946590042,1.82741606857062,1.82998542007545,1.82654307417969,1.83010035109487,1.8293958199609,1.82666479701275,1.82981686008947,1.8264242605039,1.66240027624313,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.035341756689974,-7.79697092930381e-05,0.000345915903394261,0.000980528358338038,0.0353773708560329,0.0353757635676995,-0.0319261152262091,-7.01589785988423e-05,0.000205608903320846,0.000302078510751015,0.0319437511253811,0.0319431658591694,-0.89200719424758,283.733757518021,0,1,5,1,1,2,0,9,14,0,1,7
888,1P10A01R03_SVD.mat,-1.09550822922373,-0.992805684131891,-0.670029113708553,-0.26750087749338,-0.222692530705754,-0.87255570638593,-1.05957315687318,-0.810147446622958,-0.384965981637117,-0.21360997353701,81906.6348109506,82062.2312976997,82395.7965267087,82033.5534024816,81894.4984845971,81863.0150561158,81973.2132880233,82352.6827097268,82120.7582425762,81925.2895910139,0.00445884939247536,0.00348086973943906,0.000471424129391815,-0.00335214047843868,-0.00374727389100686,0.00232200307526935,0.00412926162745825,0.00177648002565586,-0.00224534717812626,-0.00348911529753104,1.8283933157253,1.82580716872972,1.81940406662381,1.82658306993577,1.82865526962077,1.8289797970298,1.82747435375255,1.82040892313872,1.82479825208817,1.6620455217462,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353415456093107,2.15027664632412e-05,0.000534713096881133,0.000988116598901621,0.0353774503408854,0.0353734106304235,-0.0319267958160147,1.98708137655416e-05,0.000144792752277973,0.000218516456623939,0.0319438220633217,0.0319434997602235,-0.701735962736068,284.130517545742,0,4,7,3,1,6,0,10,12,0,4,11
889,1P11A01R01_SVD.mat,-0.642528913855339,-1.12838643924901,-1.36846531404377,-1.34943607288281,-0.395667673172873,-0.0242575950258792,-0.0312707573963678,-0.21392960972913,-1.14988516522628,-1.35941372794017,82671.2347239197,82052.3587982481,81891.7086809451,81845.5680787108,81979.7974488468,81880.4887885049,81903.4750300613,82019.9367489373,81956.1159938152,81874.4010704598,0.000208572826198395,0.00450753043360894,0.00661792082819025,0.00647115784332353,-0.00197627683275508,-0.00534349167588724,-0.00528534318008494,-0.00361886680426773,0.00470562955821628,0.00594865315058208,1.81308572719185,1.82478587651217,1.82762687595644,1.82869338906518,1.82665797612593,1.82810704731562,1.82763633504313,1.8256169962145,1.82671369002125,1.66182810361322,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-907.954545454545,-0.0353430162785923,-9.09421412803943e-05,0.000457626641480768,0.000933965039242648,0.035377339848346,0.0353744932305914,-0.0319247157534106,-0.000107893794955568,0.000299622362999173,0.000425088354227492,0.0319436458519636,0.0319424216066851,-0.906269200112294,283.979086837862,0,1,6,1,1,4,1,8,11,0,2,6
